,tweets,likes,location
9380,"@MoghaluKingsley Enjoyment of meal ke!😂 
Sorry Prof!.., the meal enjoyment for turn to meal endure-ment oo.. 😂",0,"Abuja, Nigeria"
9381,Some people are just not okay. So the only time a person should be seen as a good person is when he/she favours your desires? Anything away from that is bad. Such a mentality. Una the ment for head!,0,"Abuja, Nigeria"
9382,"@JojoNitq Ment? 
Give her a good advice please",0,"Abuja, Nigeria"
9383,@fadererah_ People wey dey ment😂,0,Abuja
9384,Ment 🤌🏽,0,"Abuja, Nigeria"
9385,@Fabulous7284 @jidesanwoolu You dey ment abi Dem swear for you which one dey do you?,0,"Abuja, Nigeria"
9386,@r4ralx Say people Dey ment 😭😭😭,1,"Abuja, Nigeria"
9387,"@SSmileyhart @Divineze ""I really do usually ment when I'm on my periods"" 

😆😆😆😆",0,"Abuja, Nigeria"
9388,"@ElijahBryant18 As in eh, the guy dey ment",1,"Benue, Nigeria"
9389,"@vickie_coco Ment o😂😂😂
No be different ladies i dey see so, abi them change clothes ni? 😂",0,"Abuja, Nigeria"
9390,"You're raving ment!

Why can't everyone hustle for their own votes?

Why wait for anyone to collapse structure before a person can win?

Stop blaming Frank Nweke for your lose, Edeoga should hustle for his votes next time.",0,Abuja
9391,"you asked for help one time and I sent you cash almost immediately, two weeks later you want monthly stipend from me all over again. Let me not even get started on the ones that wants to turn me into LAPO microfinance Bank, lend me 100k I'll give you 5% interest on Friday. Ment!",6,Abuja
9392,@JojoNitq She dey ment be that. Shey choir go foot her bills,1,JOS/NIGERIA
9393,@Beverly_ec Ment niyen oh,1,Abuja
9394,@MrOdanz premium ment,0,abuja
9395,@metuchizzy These people made close to 10pts in 34s when it was looking like 1pt will cut it in 50secs. Basketball dey ment 😄 🤣,0,Abuja Nigeria
9396,@iamscrummy_ Why some pipo dey ment?,0,"Abuja, Nigeria"
9397,@Derah91 Na ment?,0,"Abuja, Nigeria"
9398,"@StFreakingKezy This guy Datti is just too dull, sometimes i question how he became a senator. How would you have said the votes that goes to you was not rigged even with all what we saw happened in the SE.  with the 97% vote. You Dey ment sir",3,"Abuja, Nigeria"
9399,"@Msolmuzik @Ozoadaz When they call you out you say it's obsession.
Una dey ment?😂",1,"Abuja, Nigeria"
9400,@MobilePunch Lesser Hajj for Europe? Una dey ment?,0,abuja
9401,@Iam_Damilare07 Babanla ment,0,"Abuja, Nigeria"
9402,@Gidi_Traffic U dey ment,0,"Abuja, Nigeria"
9403,@instablog9ja Baba say turf 🤣🤣🤣 oga they ment,1,"Abuja, Nigeria"
9404,@PoliceNG @chude__ Ment,0,Federal Capital Territory
9405,@Asakemijimi They are running mad now...on top politician and politic that doesn't give a damn about them. This is pure ment. 🤣🤣🤣,4,"Abuja,Nigeria."
9406,@Rheymarr_ Oti ment,0,"Abuja, Nigeria"
9407,@a__vanita Person dey shake like chicken wey them behead you say na sex appeal? Must be ment.,0,"Abuja, Nigeria"
9408,"@martinokorowu That's what they are all waiting for, if not ment. Why would they even think that it's the same election and merit.",0,"Abuja,Nigeria."
9409,@Kadichi1 😂 She and the baby might not be moving sef.. Dia two dey ment!,0,"Abuja, Nigeria"
9410,@OmanolaRemy Ment? https://t.co/Cx6HRGWmFL,0,"Abuja, Nigeria"
9411,@Uc__he Una dy mad.. the two of una dy ment,0,"Abuja, Nigeria"
9412,"As it should be but dem don rush put us for map, based on what? Ownership? Abi na mismanagement of ment",0,Abuja
9413,@thecableng @MBuhari Yes that's where you belong the farm. You were never ment to rule.  You will not be missed. Failure.,0,"Abuja, Nigeria"
9414,@ndukweagwu All of dem dey ment for that America,0,"Abuja, Nigeria"
9415,@yabaleftonline Absolutely ment!. 😂 😂 😂,0,"Abuja, Nigeria"
9416,@KenEhi7 @Sholexx_ @MikyfurnitureM @fkeyamo Seriously u wan to compare Anambra to Lagos?. Abeg talk another joke. Check the worst state in Nigeria and show me your prove again. U de ment ni?,0,Federal Capital Territory
9417,"@abdulahmed332 Some help are not ment to be, because there is always something in return, case close",1,"Abuja, Nigeria"
9418,@abdulahmed332 Then it wasnt ment to be,1,"Abuja, Nigeria"
9419,@andyRoidO @KayodeFoloruns3 You da ment 😂😂,0,"Abuja, Nigeria"
9420,@jujupunter Just avoid those your handicap pics abeg I no fit again Ah ah Shey make I run ment ni,0,"Abuja, Nigeria"
9421,@Zikoterta Ment?😂,0,"Abuja, Nigeria"
9422,"@TEMII_DAYO I thought as much....just wanted to be sure though.

That man is ment aswear",1,"Abuja, Nigeria"
9423,Ment? https://t.co/7FGkbI2fkI,0,"Abuja, Nigeria"
9424,"So because I cast my vote in Abuja, my vote is superior to that of other states in Nigeria.

You self, think am nau 😀

Obi and his lawyers are ment!",4,"Abuja, Nigeria"
9425,"@observinqs @favourlatasha @Diva_Ambitious @AfamDeluxo You dey ment?
Gele is for Yorubas?🤣🤣🤣",0,"Abuja, Nigeria"
9426,@bod_republic U don dey ment???,0,Abuja
9427,@Sabinus1_ This guy dey ment on a default😂😂,0,"Jos, Nigeria"
9428,@DanielRegha @davido Ment boi 😅😅,0,"Abuja, Nigeria"
9429,Tag the man let me start interacting with him too. She dey ment.,1,"Abuja, Nigeria"
9430,Person Dey ment una say na Gemini?,0,"Abuja, Nigeria "
9431,Take care of who now? Lool americans dey ment,10,abuja. 
9432,@FloraKode That man dey ment sometimes 😂,2,"Plateau, Nigeria"
9433,"@A6da11ah_M5 😂😂😂😂

Unloved😂😂😂😂😂😂

Ment",0,"Abuja, Nigeria"
9434,@serbeau7th @y_yusrah Wait shey this guy na your friend.. if not then you dey ment.,0,"Jos, Nigeria"
9435,@white_wears @dani_royalty @Naija_PR Ment,0,"Abuja, Nigeria"
9436,@SeniormanKelzz @currentiyke Ment?,0,"Abuja, Nigeria"
9437,"Only the Shekpe I hear I wan ment. Na why we dey call you GOAT 🐐. 
#Davido 
#001",1,"Jos, Plateau State"
9438,@Babs_writes @OyinAtiBode @spic98y @Isidore0001 Na ment dey worry u!,0,"Abuja,nigeria"
9439,@ThiaBaby4 pple dey ment aswear,1,"Abuja, Nigeria"
9440,@Egi_nupe_ Sha wear bulletproof because Dem fit dey find you ooo. This people dey ment o,5,"Abuja, Nigeria"
9441,@ChilizNigeria @Naija_PR Ment?,0,"Abuja, Nigeria"
9442,@yabaleftonline This admin dey ment.,1,"FCT Abuja, Nigeria"
9443,@YellzDan People wey dey ment,0,"Abuja, Nigeria"
9444,"@ITZSTRIKER010 @Ziyechman U say waiting, u lick your babe when she is on her period!!!!!!????. You de ment bro. Lie lie",0,Federal Capital Territory
9445,@Mbahdeyforyou Ment…. Na lie. This girl sex habits Dey disgust!!,0,"Abuja, Nigeria"
9446,@chanteljoey @NaomiPhilip12 Eh no get boyfriend. Na ment?,1,"Jos, Nigeria"
9447,@heis_misi If no be ment😩,0,"Abuja, Nigeria"
9448,Ment??!!😭🤮,4,"Abuja, Nigeria"
9449,Ment or malaria?,0,"Abuja, Nigeria"
9450,@MarinatedTurks Even the peaceful one is just maturedly Vawulence.....🏃🏃,0,"Abuja, Nigeria"
9451,@tonydaking @hartng Hahahaha vawulence,0,Abuja
9452,Vawulence 😂😂,0,"Jos, Nigeria"
9453,"@DavidHundeyin I fear who nor fear you, David. 65 years old teenager.  Vawulence pro max.",0,Abuja-Nigeria
9454,"The intensity of this Vawulence on a Sunday is just on another level 😂😂😂😂 increase the volume sir, I fckn love this!! 😂😂😂😂 https://t.co/P6azb7lji7",1,"Abuja, Nigeria"
9455,@PeterPsquare 😂 vawulence pro max,0,"Abuja, Nigeria"
9456,😂😂 I love this Psquare vawulence,0,"Abuja, Nigeria"
9457,Wait!! Soludo was speaking when Peter Obi entered. Vawulence returned  😂😂😂😂,0,"Abuja, Nigeria"
9458,@Morris_Monye Vawulence DJ.,0,Abuja Nigeria
9459,@AkpraiseMedia 😂😂😂 Obasanjo wey dey announce election Winner before the completion of election processes is expecting a credible election from present government,0,"jos, Nigeria "
9460,@Mz_Tosyn You like Vawulence like Kilode,0,"Abuja, Nigeria"
9461,"@calebyung Plateau, Jigawa, Zamfara",0,"Jos, Plateau State, Nigeria"
9462,Vawulence 😆,1,"Abuja, Nigeria"
9463,@nurasabitu So how many is an ideal figure OGA! This early morning vawulence,1,"London, Abuja"
9464,@king4real50 @realFFK Thus vawulence is getting werser😀😀,0,"Abuja, Nigeria"
9465,"@HantibeDavid @Princez_eve Ah ahhhh
Comrade you found me🤣🤣🤣 https://t.co/QwKOmeKYoM",0,"Jos, Nigeria"
9466,🤣🤣🤣🤣🤣💔,0,"Jos, Nigeria"
9467,"@Princez_eve So showing bag now need permission???
Ahbi e get other things wey you carry wey we suppose see?? https://t.co/nqw571MdV7",1,"Jos, Nigeria"
9468,"@Boss_Bee_ For on women Shey??
Cus we do hand shake by default",0,"Jos, Nigeria"
9469,"@EeevaJames From all indications it’s obvious that this comrades phone has been stolen
Pls return to the owner as soon as possible https://t.co/xXanEmm9sc",1,"Jos, Nigeria"
9470,@KassamNenpin https://t.co/gMHZfa46HU,0,"Jos, Nigeria"
9471,@EeevaJames https://t.co/mS9NET87ln,0,"Jos, Nigeria"
9472,"@KassamNenpin Na you be Pomo be that na
Cus I am the whole pot of soup",0,"Jos, Nigeria"
9473,"@KassamNenpin Wow 
So me now wetin I come be??
Man friend???
We are done!!! https://t.co/sqBsJFqhyf",0,"Jos, Nigeria"
9474,You people are voting for vawulence? 😹😹😹,3,"Jos, Nigeria"
9475,@Shez_Weird But it's good to cause small vawulence 😁,0,"Jos, Nigeria"
9476,@Deprince92 @Mayorstilldey4u I be court,0,"Abuja, Nigeria"
9477,@nathan_oji @Gbengawhite_ 😂🤣😂 you really hit her hard here oh... #Vawulence,1,"Abuja, Nigeria"
9478,"@AfamDeluxo Vawulence on a Sunday morning, if they go low, go lower🥲",1,Abuja
9479,@Domina_01 @FightHaven Vawulence 101 🤣👍🏾,1,"Abuja, Nigeria"
9480,"Good morning my neighbours 

The words in my mouth, have been said..

#streetgirldairy",2,"Abuja, Nigeria"
9481,"@Waspapping_ Na vawulence u take start this morning 

Abi them don use scope snatch your woman",0,"Jos, Nigeria"
9482,@redcap_blondie @Lanre94797748 @Goto_court Yehhhhh... Blondie and vawulence 🤣🤣🤣🤣🤣......I am sure he is a child of the corn,0,"Jos, Nigeria"
9483,@SamsonOko3 Tor.. e don pass my power na to beg remain..,1,"Abuja, Nigeria"
9484,"@i_am_zazi @UTDTrey Long passes yeah, but not the short passes and tight spaces",1,"Jos, Plateau State, Nigeria"
9485,@Mrbankstips Damn Banks 🔥,0,"Jos, Plateau State, Nigeria"
9486,@i_am_zazi @UTDTrey Fvcking lie,3,"Jos, Plateau State, Nigeria"
9487,@GoonerJaz @MCFC__BH List em,1,"Jos, Plateau State, Nigeria"
9488,@SamsonOko3 Sorryed sir,0,"Abuja, Nigeria"
9489,@siggy_tv @Mbahdeyforyou Why u too like vawulence https://t.co/JaZ2UZKFrv,2,"Abuja, Nigeria"
9490,@NaijaGoBeta1 Vawulence..,0,"Abuja, Nigeria"
9491,@huntethanz721 @Rory_Talks_Ball @TheNewYardbird @EGTVEgal Clown,1,"Jos, Plateau State, Nigeria"
9492,@Dwayne_soz @Rory_Talks_Ball Yes,0,"Jos, Plateau State, Nigeria"
9493,"@JemilaEA Hope uncle adedoyin give u award,because u are the best. Silent vawulence woman😂😂😂😂😂😂😂😂😂😂😂😂",0,"Jos, Nigeria"
9494,@ChisomAzubuike6 @Classicsamirex_ Vawulence&gt;&gt;&gt;&gt;&gt;&gt;,1,"Abuja, Nigeria"
9495,@SamsonOko3 You like this.. abeg lemme😂😂😂,0,"Abuja, Nigeria"
9496,Vawulence 😂😂😂🤣🤣,3,"Jos, Nigeria"
9497,"@BashirIshaqAbd2 @faisalsada779 @kahuturarara 😂😂😂
See vawulence",1,"Jos, Nigeria"
9498,@SamsonOko3 Reserve my ass...come to his comfort zone🤣🤣🤣🤣🤣🤣🤣🤣 you will one a real bullying,0,"Abuja, Nigeria"
9499,@gentleliki I no go talk.. d3y enjoy.. na to dey laugh una,1,"Abuja, Nigeria"
9500,@NicksonIbigoni Me am picking vawulence. Fighting it is,1,"Jos, Nigeria"
9501,"@PeterObi Okwute ,I love this. 
I have learnt peace and not vawulence. Though vawulrnce is needed at times. Respected older brother 🤣 https://t.co/KUkybeHpui",88,"Abuja, Nigeria"
9502,@gentleliki I know this person.. Make one dey hide upandan😂😂😂😂😂😂😂😂😂,1,"Abuja, Nigeria"
9503,@SamsonOko3 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 let's  talk in the room,0,"Abuja, Nigeria"
9504,@SamsonOko3 You knw na.. I knw say e no go last..,0,"Abuja, Nigeria"
9505,"@reco49ers @aboutInterior_ @AfamDeluxo How una d take coordinate this vawulence in written form abeg.
😂😂😂😂",4,"Abuja, Nigeria"
9506,@SamsonOko3 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,0,"Abuja, Nigeria"
9507,@Mayorstilldey4u I think I Am one of the few.. I do it without thinking,1,"Abuja, Nigeria"
9508,@AfamDeluxo I saw what PO did....senior man vawulence,0,"Abuja, Nigeria"
9509,@Deprince92 I no dey game.. You are alone,0,"Abuja, Nigeria"
9510,I will always choose vawulence …. Not letting any stupid ass bitch talk over me like that . When you’re not mad ….ahhhh aunty who are you calling jezebel ? Then you will see jezebel *hiss ….,0,"Abuja, Nigeria"
9511,@metuchizzy This kain verse of the day man sef 😒🙄😆😆😆,0,"Jos, Plateau State, Nigeria"
9512,@marianovibe @DanielRegha What's all this vawulence for 😐,0,"Jos, Nigeria"
9513,@ChinweBlesing 💯💯💯💯💯,1,"Abuja, Nigeria"
9514,@Xzeecool Just dey play,0,"Abuja, Nigeria"
9515,@SaharaReporters I hope they are seeing the Vawulence?,0,"Abuja-FCT, Nigeria"
9516,@Xzeecool Kwart.. 🤣🤣🤣🤣 I knw this person sack,1,"Abuja, Nigeria"
9517,@Mayorstilldey4u @Itschavil Watching badly na,0,"Abuja, Nigeria"
9518,@_Thrixian Dream ke.. I no dream this one ooo,1,"Abuja, Nigeria"
9519,@Mayorstilldey4u @Itschavil Badly ke.,0,"Abuja, Nigeria"
9520,@jibreelKhalil Vawulence.,0,"Lafia, Nigeria"
9521,@dreyinker Vawulence...take am easy,0,"Jos, Nigeria"
9522,@bigg__dreamz @everymovieplug 2010?,1,"Jos, Plateau State, Nigeria"
9523,@channelstv @gtbank_help attend to my dm immediately or I drag your papa,0,"Jos, Plateau State, Nigeria"
9524,@_Thrixian Omo na scissors ✂️ I Dey see ohhh https://t.co/yF2waBIhl4,1,"Jos, Nigeria"
9525,@sirGodsfriend @Spotlight_Abby @chude__ @_weyimi @AbdulMahmud01 @DavidHundeyin @EmirSirdam @BishopPOEvang @urchilla01 @omoelerinjare @MissPearls @JaypeeGeneral @BOGbadams Vawulence,0,"Abuja, Nigeria"
9526,@Chelseafcman2 @sarah_awosika @yabaleftonline This Vawulence  😂😂,1,"Abuja, Nigeria"
9527,@Deprince92 Alcohol  game over😂😂😂😂😂😂,0,"Abuja, Nigeria"
9528,@_spiriituaL @OSKabir92 @teemourinho My hands are shaking,0,"Jos, Plateau State, Nigeria"
9529,@DanielRegha Make unah leave Daniel bald head first. Why this vawulence 😹😹😹😹😹😹 https://t.co/rKXxmVGdIp,0,"Abuja, Nigeria"
9530,"@Arinzeyy This year, they signed up for vawulence 😄",1,"Abuja, Nigeria"
9531,"@firstladyship More than the Obi supporter that have a whole vawulence department? I don’t condone it from either side but Obi supporters took the cake for cyber bullying, u plle just don’t like it wen u r at the receiving end.",0,Abuja
9532,@Cleverlydey4u I smell vawulence 😘,0,"Abuja, Nigeria"
9533,@DanielRegha @Naija_PR There’s a word like willn’t?,0,"Abuja, Nigeria"
9534,"Uhmmm
          Vawulence BIG Charly BOY
🤣🤣🤣🤣 https://t.co/mipUYj3THL",0,"Plateau, Nigeria"
9535,@manuel_tips_ Global code pls,0,"Jos, Plateau State, Nigeria"
9536,"@MaryannNwatu @Vawulence_Space @AYOOijiwole @EmirSirdam @ayansoladare @puffyxos @n6oflife6 Am not promoting ayoospace.. never!! @AYOOijiwole  thought he and his cohorts can gaslight us, hence my thanking him for the free publicity of our space..

See you in church today @Vawulence_Space  darling",0,"Ife, Nigeria"
9537,@Deprince92 😂😂😂😂😂 wetin u take,0,"Abuja, Nigeria"
9538,@ElkannaJonah Okay when you say benefit.. wat do you mean..,0,"Abuja, Nigeria"
9539,@Mario9jaa Stay away from vawulence,0,"Jos, Nigeria"
9540,@Tunnykvng The keeper is a Nigerian 🇳🇬 because we don't want peace we want vawulence 😂,1,"Jos, Nigeria"
9541,@Mr_Caspeez Someone who feel entitled  to me.. I basically dnt talk nor chat and he came to say rubbish..,1,"Abuja, Nigeria"
9542,@HASPhD 🤣 I thought it's vawulence free month,0,"Minna, Nigeria"
9543,I thought during Ramadan vawulence is suspended? Amma takwarana ba ruwansa,0,"Jos, Nigeria"
