,tweets,likes,location
1196,Happy birthday Jane Pwajok🥳🥳🥳 @pwajok_jane . Many happy returns of the day. Greater things await you! Ahbeg where the location dey make the party sure for us.😂,6,"Jos, Nigeria"
1197,"Happy birthday @UnsociableOsas 
You shall live long and do greater things, God’s blessings will not depart from you..",3,"Abuja, Nigeria"
1198,🤍🤍 Greater things 2021 🙏🏽| https://t.co/GRzedQg425 @ Nigeria https://t.co/1EBf1DXFvW,0,Nigeria
1199,"@BelindaOtas Thanks be to God for His enduring mercies. Greater things to be done in 2021. Congratulations in advance, and of course, perfect healing to cap off an amazing bouquet of testimonies for the coming year. God will do it and He alone will be glorified.",2,Abuja
1200,"@DrHalima_ Greater things, Alhamdulillah.",0,"nasarawa, Nigeria"
1201,"@NonsoMOkpala Amen,.and bless me too o. Greater things still to be done.",0,Abuja
1202,"@SaharaReporters I thought the story of greater pasture, better life and the positive things spoken about leaving Nigeria would not make people take their lives. Indeed. Contentment is the best of riches",8,"Abuja, Nigeria"
1203,"There are levels bro... of course wiz and Burna are busy and unto greater things, Davido on the other hand wants to be so great that he would perform at the mobos 💁🏾‍♂️ 

U frogidos better not near here 🧜🏿‍♂️🧟🧟‍♀️🧝‍♀️🧟‍♂️🧟🧛🏽🧙🏾‍♂️🧝‍♀️",0,Basking on top
1204,"Give yourself permission to live a big life. Step into who you are meant to be, stop playing small. You are meant for greater things.⠀
⠀
Good morning #AbujaTwitterCommunity https://t.co/FbnaKp6Ozd",3,"Federal Capital Territory, Nig"
1205,"Try, hard as it may, not to get worked up about situations that mean nothing in the greater scheme of things.
Learn to relax and take life in your stride.
TGIF. @ Abuja, Nigeria https://t.co/n4wmO8OoPE",0,Abuja
1206,"Oh Allah! accept our prayers, make what is coming better than what is on ground for us, open the doors of success and allow us more opportunity for greater things ahead, forgive us and grant us paradise as our permanent home in the hereafter. Aameen.
 Jummat Mubarak🕌🕋🌃📿 https://t.co/Z75CLhZ8ks",3,"Federal Capital Territory, Nig"
1207,"Keep winning StarGirl. This is just the beginning of greater things in your life. Whom God has blessed, no one can curse indeed #LegendStarGirlErica #LegendStoutXErica",0,"abuja, nigeria"
1208,"Listen things didn’t work out because greater things were in the works. It’s so difficult while we’re hurting. But, if you have faith in anything, have faith in the fact that God has a beautiful way of straightening things out far better than we ever could imagine.",2,Sanfransisco Jamming
1209,"@heavenlylilly Thanks so much My Dr. My Bar. Wishing you greater positive things. No retreat,no surrender#EndSars
#EndBadGovernanceinNIGERIA",0,Abuja
1210,"@is_salsu Please, Sally greater things are about to happen in your life. Joseph dreamed that his siblings worshiped him and it came to passed! So pray fervently towards it, God will manifest this dream.",0,Abj Naija 4Life
1211,"2) THEY ARE JUST THINGS. sitting for C19 6mths not used, in some cases not even missed. I need a process to help reduce ownership of things.Things must have a purpose beyond pleasure.  What’s the greater purpose for backup backup charging cables? Those shoes you wear once a year?",5,on the run
1212,"So many things are trying to pull you down, don’t be one of those things.

Don’t pull yourself down, talk positively to yourself, uplift your own spirit, gear up yourself to attain better heights.

Wishing you a week of ascension to greater heights from all of us @HeartMedia 💪❤️",1,Earth
1213,"@qatarairways @Gatwick_Airport Good one, more greater things ahead",0,
1214,"Bad governance under Buhari and APC is far better than PDP’S 16years of economic and political holocaust . Saboteurs,socking blood to make things look even worst. God is greater and Nigeria will succeed.
Yes, Muktar!",1,West African
1215,"Welcome to August! We pray your dreams and plans come through and joy continually fill you and yours throughout this new month. Cheers to greater things in August!🥂🎉🎉🎉

#august #newmonth #abuja #lagos #arewa #nigeria… https://t.co/FugPsxnmIB",0,"Minna, Nigeria"
1216,"re-evaluate what society has termed you to be and be what you want to be. Don't be scared to aspire for greater things in life, break boundaries, do more than just settle. Be with partners who consider you as equals, who accord and treat you with much respect as you to them.",0,"Abuja, Nigeria"
1217,"Onto greater things In sha Allah.  

For your affordable wedding,  anniversary and engagement cakes,  We are your best plug and you don't need to break the bank to have that dream cake on your big day. 

Pls Retweet! https://t.co/OofPlnyveG",19,"Abuja, Nigeria"
1218,"I don't think I can be romantically involved with a woman that is not outstanding in her career or has something going for her.
I will still buy you things and all but the above must suffice.
Your IQ must be also be greater or at par with mine or my soul will keep wandering. https://t.co/hNHVylJGmd",2,🌎
1219,"At the end of this session, I was almost considering a career in Astronautics.

They have broken records, they have innovated, they are paving ways for greater things.

Greatest of all! They are impacting human kind.
This weekend with #spacegenunuted is a great one 🤩🤩
#SGUDaily https://t.co/8dfyEj058n",0,"Emure Ekiti, Nigeria"
1220,"@Veezy_JNR @tvcnewsng @jidesanwoolu This is why I said you don’t have a clue about why certain decisions are taken, it’s not always about one man, it’s about what would be for the greater good, some things are good but they ain’t the best, in developed countries, do you see okada flying up and down?",0,"Abuja, Nigeria"
1221,"Shall Inform the so-called #RejectNigeria peddlers? I admire your spirit of consistent failure.

A coward is the one who chose to unmake things when his/her failure becomes unceasing. There is never a greater responsibility fixing what is bad &amp; create good from it. #ILoveNigeria",22,"Abuja/Lagos/Yola, Nigeria"
1222,"@LindaEjiofor @edomalo Congrats Captain quest!! Welcome, little one to the play ground! God shall order your steps and greater things than your parents shall u achieve.",0,"Abuja-FCT, Nigeria."
1223,"Happy birthday Kiddo @Caesarthegreat7

Greater things await you. God bless you today and forever https://t.co/14FV50CeGL",73,
1224,@WaleOzolua @THEBEAT979FM Awwwwwh congrats bro.... going on to greater things. Love you so much Wale ❤️❤️,0,Nigeria
1225,@ugbomehwilliams I’m always proud of how much you’ve achieved and look forward to greater things because that’s what’s expected of you and you never disappoint.,0,"Miami, FL"
1226,"@baddoleesa 
Happy birthday to you brother.
May greater things be your portion. When you call 1, 10 will answer you and when you call 10, 100 will answer.
Cheers to an amazing new year🍻
Cheers to better life bro🍻

Cc: @lebenvonmaxwell https://t.co/PI628UlFDN",4,"Abuja, Nigeria"
1227,@TheFifographer @rereloluwaaa Congrats to him!! It’s on to greater things by God’s grace.,0,
1228,"@wizkidayo Machala 1...
Best believe!!
Ad a dream of you last night Greater things coming!!
Big ups man!!",1,"Federal Capital Territory, Nig"
1229,What needs to be cleared shall be cleared for things to rise into a greater state.,2,"Federal Capital Territory, Nig"
1230,"@Nora88333625 @JennaEllisEsq @realDonaldTrump If you call me Tochukwu or Sagacious without the title, I would answer you and it won't take away anything from me.
Many did call me like that until they saw proof to use the title.
Jesus Christ is my Lord &amp; Master, He said Greater things shall I do than that He did when on earth",0,"FCT, Abuja Nigeria"
1231,"Practice yourself, for heavens sake in little things, and then proceed to greater.",1,Abuja
1232,"All those against Him will fall
For our God is stronger
He can do all things
No higher name we can call
For Jesus is greater
We can do all things

@bethelmusic 🎶🎶🎶🎶",0,"FCT Abuja, Nigeria "
1233,@curiosse my father doesn’t need to talk about the things I need as long as he provides them. Actions are greater than words,0,"Maiduguri, Nigeria"
1234,"@okijagirl Funny enough with the way the profession is structured now, u need a seal to survive in it, Unless u feel u don’t have a life in it. U can move on to greater things",1,nigeria
1235,"Don’t dwell on setbacks, forge ahead cos greater things await you. 🙏🏾",0,
1236,"Oh Allah! Accept our prayers, make what is coming better than what is on ground for us, open the doors of success and allow us more opportunity for greater things ahead. Forgive us and grant us paradise as our permanent home in the hereafter. Ameen 
Jumma Mubarak. https://t.co/RqffbeWRsP",4,"Lagos, Nigeria"
1237,@envt_iyanu @DeleMomodu @DevTrainNg @aseergwa @WaterWideNg @benuestategovt @officialnyscng Greater things awaits you. More grace upon you,2,Nigeria
1238,common men loves common things. Aspire for greater things.,0,Abuja - Nigeria 
1239,"@MizTosin Oh wow! This was so unnecessary and nasty.
I’m glad you had the strength to turn down that offer, there are greater things ahead for you by God’s grace. 🙏🏾",1,
1240,"Yup! It has indeed been a great year. The blessings came, the opportunities came, the doors opened.
.
.
On to greater things
.
#iwentgerman @ Abuja, Nigeria https://t.co/MlfM9oyWhn",0,Abuja | | London
1241,"Oh Allah! accept our prayers, make what is coming better than what is on ground for us, open the doors of success and allow us more opportunity for greater things ahead, forgive us and grant us jannah as our permanent home in the hereafter, Aameen... 

Jumma'ah Mubarak!",20,Somewhere safe
1242,"Am  Good
But I think I deserve greater and  beautiful things too... Pls Can You Hear, GOD Anybody Somebody 
Please #winningmore",0,Abuja Nigeria
1243,"This is what this season means to us.

We continue to find ways to impact even in the smallest of all things.

That our efforts may contribute to a greater future towards gender development.

#educationforallgirls #educationforallchildren https://t.co/DMwAYyPmpU",3,Nigeria 
1244,Big congratulations. Greater things await you in this new age and in  your 40s you shall surpass your dreams.,0,Abuja
1245,"I’m glad I can see my friends on that stage doing wonderful things. My brother @samuelgiveson will be live with @WilliamMcDowelland @TravisGreeneTV 

Deji keys 🎹 also with Sammie Okposo 

Next year will be greater 
#TheExperience14",8,"Abuja, #FWCBREED"
1246,"And in his power to raise the dead. 
The Bible said greater things than Jesus did that shall we do. You believe in witchcraft but not in the power of the holy spirit at work through man.

Rubbish!!!",0,"Abuja, Nigeria"
1247,Happy birthday darling. May this year be the beginning of greater things in your life. Have a beautiful birthday and an amazing year our favorite doctor ❤️ https://t.co/aQqCF9NxzJ,6,Child of the world
1248,Congrats @burnaboy this is the beginning of greater things 💃💃💃African giant .,4,"Abuja, Nigeria"
1249,"@Ayeeshaabk Hey beautiful, happy birthday to you 💕. Wishing you more greater things to come.",1,Nigeria
1250,@Mr_JAGs I congratulate the president of mekunu twitter....this is just the beginning of greater things to come .....Go change the narrative and impact,0,"Federal Capital Territory, Nig"
1251,"@segalink God has placed you here to guide and help some persons explain in words what's in their head.. To some, u help define their destiny by giving them words to help shape their lives. I am humbly following cuz we share many things in common Sir. Greater wisdom to u from above Sir",14,Africa
1252,"@BlaQOlajide I’m very honoured Alfred. You are a very hard working, focused and intelligent guy. Definately one of my favourites to have worked with. I believe the future will present an opportunity for us to work together again and achieve even greater things. God bless you.",1,Abuja 
1253,"Greater things i see.
#BossTvNg
#PioneersOfDemcracyAndGoodGovernance
#PromotersOfAbujaEntertainment @ Federal Capital Territory https://t.co/FksHf6CuW7",0,Abuja nigeria
1254,"There is a severe shortage of qualified talent for the new digital economy. Jobs requiring knowledge of AI, robotics, and the Internet of Things are going unfilled in ever-greater numbers yearly.",1,Metaverse
1255,I speak Good things and greater achievements into existence from today onwards in my life👏🏻🙏Amen,3,Earth
1256,"Describing it as a sign of greater things to come, it added that
the president’s goal to lift 100 million #Nigerians out of poverty in 10 years is on course.
#Buhari
#Nigerians 
#MondayMorning",0,Nigeria
1257,I believe greater things to come. We move 💪🏿,0,World
